FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,SOURCE_LAT_DMS,SOURCE_LONG_DMS,SOURCE_LAT_DEC,SOURCE_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED
1702448,Cape Mendocino Lighthouse,Locale,CA,6,Humboldt,23,402624N,1242425W,40.4401316,-124.4069999,,,,,116,381,Cape Mendocino,12/2/96,
1702450,Clam Beach Ponds,Lake,CA,6,Humboldt,23,410011N,1240641W,41.0030313,-124.1115185,,,,,7,23,Crannell,12/2/96,2/6/20
1702451,Dead Mouse Marsh,Lake,CA,6,Humboldt,23,404747N,1240722W,40.7963784,-124.1228732,,,,,4,13,Arcata South,12/2/96,2/6/20
1702452,Eel River Delta,Area,CA,6,Humboldt,23,403659N,1241704W,40.6165172,-124.2845021,,,,,2,7,Ferndale,12/2/96,
1702453,Espa Lagoon,Lake,CA,6,Humboldt,23,412128N,1240421W,41.3576619,-124.0724096,,,,,5,16,Orick,12/2/96,2/6/20
1702454,Fort Humboldt (historical),Military,CA,6,Humboldt,23,404636N,1241115W,40.7766667,-124.1875,,,,,13,43,Eureka,12/2/96,3/26/09
1702455,Gold Bluffs Beach,Beach,CA,6,Humboldt,23,412347N,1240406W,41.3965108,-124.0684062,,,,,3,10,Fern Canyon,12/2/96,
1702456,Harry A. Merlo State Recreation Area,Park,CA,6,Humboldt,23,411059N,1240629W,41.1831791,-124.1081263,,,,,8,26,Rodgers Peak,12/2/96,4/12/10
1702457,Houda Point Access,Locale,CA,6,Humboldt,23,410209N,1240707W,41.0359582,-124.1186792,,,,,29,95,Crannell,12/2/96,
1702458,Humboldt County Prairie Creek Fish Hatchery,Locale,CA,6,Humboldt,23,411958N,1240148W,41.3329006,-124.0300712,,,,,19,62,Orick,12/2/96,10/12/10
1702460,Luffenholtz Beach County Park,Park,CA,6,Humboldt,23,410224N,1240712W,41.0401249,-124.1200682,,,,,28,92,Crannell,12/2/96,
1702461,Mad River Beach County Park,Park,CA,6,Humboldt,23,405545N,1240756W,40.9292926,-124.1322874,,,,,3,10,Tyee City,12/2/96,
1702462,Moonstone County Park,Park,CA,6,Humboldt,23,410145N,1240642W,41.0292917,-124.1117345,,,,,4,13,Crannell,12/2/96,
1702463,Ore'q (historical),Populated Place,CA,6,Humboldt,23,411709N,1240339W,41.2859563,-124.0609048,,,,,9,30,Orick,12/2/96,
1702464,Punta Gorda Lighthouse,Locale,CA,6,Humboldt,23,401457N,1242101W,40.2493033,-124.3503263,,,,,17,56,Cooskie Creek,12/2/96,
1702465,Samoa Bridge,Bridge,CA,6,Humboldt,23,404859N,1240946W,40.8165155,-124.16284,,,,,1,3,Eureka,12/2/96,
1702466,Table Bluff,Populated Place,CA,6,Humboldt,23,403929N,1241259W,40.6581838,-124.2164464,,,,,96,315,Fields Landing,12/2/96,
1702467,Table Bluff County Park,Park,CA,6,Humboldt,23,404149N,1241621W,40.6970708,-124.2725608,,,,,50,164,Cannibal Island,12/2/96,
1702468,Trinidad Harbor,Harbor,CA,6,Humboldt,23,410319N,1240850W,41.0554022,-124.1472914,,,,,0,0,Trinidad,12/2/96,
1702469,Tsurai Trail,Trail,CA,6,Humboldt,23,410313N,1240859W,41.0537355,-124.1497914,,,,,95,312,Trinidad,12/2/96,
1702470,Tsurau (historical),Populated Place,CA,6,Humboldt,23,410334N,1240835W,41.0595688,-124.1431246,,,,,53,174,Trinidad,12/2/96,
1702472,Border Field Naval Reservation (historical),Military,CA,6,San Diego,73,323234N,1170717W,32.5427778,-117.1213889,,,,,2,7,Imperial Beach,12/2/96,3/26/09
1702473,Border Field State Park,Park,CA,6,San Diego,73,323234N,1170720W,32.5428343,-117.1222514,,,,,2,7,Imperial Beach,12/2/96,
1702474,Childrens Pool Beach,Beach,CA,6,San Diego,73,325052N,1171642W,32.847825,-117.2783709,,,,,0,0,La Jolla OE W,12/2/96,
1702475,Coronado City Beach,Beach,CA,6,San Diego,73,324105N,1171116W,32.6847742,-117.1878115,,,,,3,10,Point Loma,12/2/96,
1702476,Coronado Shores Beach,Beach,CA,6,San Diego,73,324035N,1171028W,32.6764413,-117.1744776,,,,,4,13,Point Loma,12/2/96,
1702477,Crown Point Shores,Beach,CA,6,San Diego,73,324707N,1171355W,32.7853268,-117.2319806,,,,,3,10,La Jolla,12/2/96,
1702478,Embarcadero,Locale,CA,6,San Diego,73,324326N,1171025W,32.7239399,-117.1736448,,,,,0,0,Point Loma,12/2/96,
1702479,Embarcadero Marina Park,Park,CA,6,San Diego,73,324217N,1170948W,32.7047739,-117.1633664,,,,,0,0,Point Loma,12/2/96,
1702480,Famosa Slough,Gut,CA,6,San Diego,73,324514N,1171346W,32.7539387,-117.2294806,,,,,1,3,La Jolla,12/2/96,
1702481,Fishermans Channel,Channel,CA,6,San Diego,73,324643N,1171408W,32.7786603,-117.2355919,,,,,0,0,La Jolla,12/2/96,
1702482,Glorietta Bay Marina,Locale,CA,6,San Diego,73,324053N,1171028W,32.6814411,-117.1744776,,,,,0,0,Point Loma,12/2/96,
1702483,Glorietta Bay Park,Park,CA,6,San Diego,73,324031N,1171009W,32.6753303,-117.1691995,,,,,3,10,Point Loma,12/2/96,
1702484,Imperial Beach Municipal Pier,Locale,CA,6,San Diego,73,323446N,1170806W,32.5794998,-117.1350303,,,,,0,0,Imperial Beach OE W,12/2/96,
1702486,Los Penasquitos Marsh,Swamp,CA,6,San Diego,73,325532N,1171452W,32.9256813,-117.2476444,,,,,2,7,Del Mar,12/2/96,8/14/20
1702487,La Playa,Beach,CA,6,San Diego,73,324233N,1171413W,32.7092177,-117.2369805,,,,,1,3,Point Loma,12/2/96,
1702488,Marine Street Beach,Beach,CA,6,San Diego,73,325013N,1171653W,32.8369919,-117.2814266,,,,,3,10,La Jolla OE W,12/2/96,
1702490,Mission Bay Yacht Club,Locale,CA,6,San Diego,73,324640N,1171456W,32.7778269,-117.2489258,,,,,0,0,La Jolla,12/2/96,
1702491,Ocean Beach City Beach,Beach,CA,6,San Diego,73,324424N,1171519W,32.74005,-117.2553148,,,,,0,0,Point Loma OE W,12/2/96,
1702492,Ocean Beach Fishing Pier,Locale,CA,6,San Diego,73,324455N,1171522W,32.7486608,-117.2561483,,,,,0,0,Point Loma OE W,12/2/96,
1702493,Otay River Marsh,Swamp,CA,6,San Diego,73,323535N,1170542W,32.5931109,-117.0950287,,,,,4,13,Imperial Beach,12/2/96,
1702494,Point Loma Ecological Reserve,Park,CA,6,San Diego,73,324140N,1171518W,32.6944957,-117.2550366,,,,,0,0,Point Loma OE W,12/2/96,
1702495,Point Loma Lighthouse,Locale,CA,6,San Diego,73,323954N,1171433W,32.6650522,-117.2425358,,,,,10,33,Point Loma,12/2/96,
1702496,San Diego-La Jolla Ecological Reserve,Park,CA,6,San Diego,73,325128N,1171600W,32.8578249,-117.2667038,,,,,0,0,La Jolla OE W,12/2/96,
1702497,San Diego-La Jolla Underwater Park,Park,CA,6,San Diego,73,325229N,1171510W,32.874769,-117.2528145,,,,,0,0,La Jolla OE W,12/2/96,
1702498,Scripps Shoreline Underwater Reserve,Park,CA,6,San Diego,73,325200N,1171520W,32.8667137,-117.2555924,,,,,0,0,La Jolla OE W,12/2/96,
1702499,South Bay Marine Biological Study Area,Park,CA,6,San Diego,73,323613N,1170724W,32.6036659,-117.1233634,,,,,2,7,Imperial Beach,12/2/96,
1702500,Sun Gold Point,Cape,CA,6,San Diego,73,324908N,1171637W,32.8189368,-117.276982,,,,,0,0,La Jolla OE W,12/2/96,
1702501,Sweetwater Marsh,Swamp,CA,6,San Diego,73,323834N,1170636W,32.6428196,-117.1099042,,,,,2,7,National City,12/2/96,8/14/20
1702502,Sweetwater Marsh National Wildlife Refuge,Park,CA,6,San Diego,73,323825N,1170640W,32.6403317,-117.1111412,,,,,5,16,National City,12/2/96,
1702503,Tijuana River National Estuarine Research Reserve,Park,CA,6,San Diego,73,323320N,1170722W,32.5556118,-117.1228071,,,,,2,7,Imperial Beach,12/2/96,
1702504,Torrey Pines City Beach,Beach,CA,6,San Diego,73,325238N,1171504W,32.877269,-117.2511478,,,,,3,10,Del Mar OE W,12/2/96,
1702505,Windansea Beach,Beach,CA,6,San Diego,73,324952N,1171652W,32.8311587,-117.2811488,,,,,5,16,La Jolla OE W,12/2/96,
1702506,Wonderland Amusement Park (historical),Park,CA,6,San Diego,73,324510N,1171458W,32.7528274,-117.2494814,,,,,3,10,La Jolla,12/2/96,
1702598,Aliso Beach County Park,Park,CA,6,Orange,59,333035N,1174508W,33.5097491,-117.7522766,,,,,3,10,Laguna Beach,12/2/96,
1702599,Aliso Pier,Locale,CA,6,Orange,59,333031N,1174510W,33.508638,-117.7528322,,,,,0,0,Laguna Beach,12/2/96,
1702600,Capistrano Beach Park,Park,CA,6,Orange,59,332717N,1174005W,33.4547501,-117.6681062,,,,,3,10,Dana Point,12/2/96,
1702601,China Cove Beach,Beach,CA,6,Orange,59,333553N,1175246W,33.598078,-117.8795013,,,,,3,10,Newport Beach OE S,12/2/96,
1702602,Coast Royale Beach,Beach,CA,6,Orange,59,333019N,1174454W,33.5053048,-117.7483876,,,,,4,13,San Juan Capistrano,12/2/96,
1702603,Corona del Mar State Beach,Park,CA,6,Orange,59,333537N,1175230W,33.5936336,-117.8750568,,,,,4,13,Laguna Beach,12/2/96,4/12/10
1702604,Dana Point Marine Life Refuge,Park,CA,6,Orange,59,332735N,1174258W,33.4597502,-117.7161638,,,,,0,0,Dana Point,12/2/96,
1702605,Doheny Marine Life Refuge,Park,CA,6,Orange,59,332737N,1174051W,33.4603056,-117.6808846,,,,,0,0,Dana Point,12/2/96,
1702606,Irvine Coast Marine Life Refuge,Park,CA,6,Orange,59,333400N,1175007W,33.5666906,-117.8353336,,,,,0,0,Laguna Beach,12/2/96,
1702607,Ken Sampson Overlook,Locale,CA,6,Orange,59,332749N,1174224W,33.463639,-117.7067189,,,,,42,138,Dana Point,12/2/96,
1702608,Laguna Beach Marine Life Refuge,Park,CA,6,Orange,59,333239N,1174744W,33.5441918,-117.7956107,,,,,0,0,Laguna Beach,12/2/96,
1702609,Little Corona Del Mar Beach,Beach,CA,6,Orange,59,333525N,1175210W,33.5903005,-117.8695011,,,,,16,52,Laguna Beach,12/2/96,
1702610,Main Beach,Beach,CA,6,Orange,59,333230N,1174705W,33.541692,-117.7847771,,,,,0,0,Laguna Beach,12/2/96,
1702611,Newport Pier,Locale,CA,6,Orange,59,333624N,1175549W,33.6066882,-117.9303358,,,,,0,0,Newport Beach OE S,12/2/96,10/25/07
1702612,Newport Submarine Canyon,Basin,CA,6,Orange,59,333531N,1175550W,33.5919664,-117.9306136,,,,,0,0,Newport Beach OE S,12/2/96,
1702613,Niguel Marine Life Refuge,Park,CA,6,Orange,59,332833N,1174323W,33.475861,-117.7231086,,,,,0,0,Dana Point,12/2/96,
1702614,North Star Beach,Beach,CA,6,Orange,59,333730N,1175336W,33.6250213,-117.8933904,,,,,3,10,Newport Beach OE S,12/2/96,
1702615,Ole Hanson Beach Club,Locale,CA,6,Orange,59,332556N,1173802W,33.4322506,-117.633938,,,,,2,7,Dana Point,12/2/96,
1702616,Orange County Marine Institute,Locale,CA,6,Orange,59,332742N,1174230W,33.4616946,-117.7083857,,,,,56,184,Dana Point,12/2/96,
1702617,Poche Beach,Beach,CA,6,Orange,59,332627N,1173844W,33.4408615,-117.6456051,,,,,3,10,Dana Point,12/2/96,
1702618,Salt Creek Beach Park,Park,CA,6,Orange,59,332835N,1174319W,33.4764165,-117.7219975,,,,,6,20,Dana Point,12/2/96,
1702619,San Clemente City Beach,Beach,CA,6,Orange,59,332538N,1173742W,33.4272507,-117.6283821,,,,,4,13,Dana Point,12/2/96,
1702620,Upper Newport Bay Ecological Reserve,Park,CA,6,Orange,59,333734N,1175318W,33.6261324,-117.8883903,,,,,2,7,Newport Beach,12/2/96,
1702621,Trestles Beach,Beach,CA,6,San Diego,73,332307N,1173538W,33.3853075,-117.5939359,,,,,0,0,San Clemente,12/2/96,
1702622,Alamitos Bay Beach,Beach,CA,6,Los Angeles,37,334522N,1180753W,33.7561286,-118.1314545,,,,,1,3,Long Beach,12/2/96,
1702623,Alamitos Bay Yacht Club,Locale,CA,6,Los Angeles,37,334445N,1180701W,33.7458509,-118.1170093,,,,,2,7,Seal Beach,12/2/96,
1702624,Alamitos Peninsula,Cape,CA,6,Los Angeles,37,334502N,1180735W,33.7505732,-118.1264542,,,,,2,7,Long Beach,12/2/96,
1702625,Davies Bridge,Bridge,CA,6,Los Angeles,37,334524N,1180700W,33.7566841,-118.1167316,,,,,1,3,Los Alamitos,12/2/96,
1702626,Downtown Shoreline Marina,Locale,CA,6,Los Angeles,37,334537N,1181108W,33.7602957,-118.1856234,,,,,0,0,Long Beach,12/2/96,
1702627,Long Beach City Beach,Park,CA,6,Los Angeles,37,334533N,1180859W,33.7591843,-118.1497886,,,,,0,0,Long Beach,12/2/96,
1702629,Long Beach Yacht Club,Locale,CA,6,Los Angeles,37,334511N,1180649W,33.753073,-118.1136759,,,,,3,10,Los Alamitos,12/2/96,
1702630,Marina Pacifica,Locale,CA,6,Los Angeles,37,334537N,1180658W,33.7602951,-118.1161761,,,,,1,3,Los Alamitos,12/2/96,
1702631,Marine Park,Park,CA,6,Los Angeles,37,334528N,1180711W,33.7577952,-118.1197873,,,,,3,10,Los Alamitos,12/2/96,
1702632,Marine Vista Park,Park,CA,6,Los Angeles,37,334608N,1180737W,33.7689061,-118.12701,,,,,3,10,Long Beach,12/2/96,
1702633,Naples Plaza,Park,CA,6,Los Angeles,37,334516N,1180725W,33.7544619,-118.1236763,,,,,2,7,Los Alamitos,12/2/96,
1702634,Seaside Village,Locale,CA,6,Los Angeles,37,334449N,1180653W,33.7469619,-118.114787,,,,,3,10,Seal Beach,12/2/96,
1702635,Shoreline Aquatic Park,Park,CA,6,Los Angeles,37,334544N,1181135W,33.7622402,-118.1931238,,,,,2,7,Long Beach,12/2/96,
1702637,Balboa Pier,Locale,CA,6,Orange,59,333557N,1175403W,33.5991888,-117.9008907,,,,,0,0,Newport Beach OE S,12/2/96,
1702638,Bolsa Chica Ecological Reserve,Park,CA,6,Orange,59,334132N,1180223W,33.6922407,-118.0397838,,,,,0,0,Seal Beach,12/2/96,
1702640,Huntington Beach Pier,Locale,CA,6,Orange,59,333917N,1180016W,33.6547416,-118.0045044,,,,,0,0,Seal Beach,12/2/96,
1702641,Huntington Central Park,Park,CA,6,Orange,59,334218N,1180011W,33.7050178,-118.0031156,,,,,1,3,Seal Beach,12/2/96,
1702642,Huntington City Beach,Beach,CA,6,Orange,59,333912N,1175953W,33.6533527,-117.9981153,,,,,4,13,Newport Beach,12/2/96,
1702643,Huntington Sea Cliff Country Club,Locale,CA,6,Orange,59,334034N,1180056W,33.6761299,-118.015616,,,,,13,43,Seal Beach,12/2/96,
1702644,Jetty View Park,Park,CA,6,Orange,59,333544N,1175257W,33.595578,-117.882557,,,,,3,10,Newport Beach OE S,12/2/96,
1702645,Orange County Fairgrounds,Park,CA,6,Orange,59,333957N,1175408W,33.6658532,-117.9022795,,,,,21,69,Newport Beach,12/2/96,
1702646,Santa Ana River County Beach,Park,CA,6,Orange,59,333732N,1175701W,33.6255763,-117.9503363,,,,,4,13,Newport Beach,12/2/96,
1702647,Seal Beach Pier,Locale,CA,6,Orange,59,334413N,1180628W,33.7369622,-118.1078422,,,,,0,0,Seal Beach,12/2/96,
1702648,Sunset Aquatic Regional Park,Park,CA,6,Orange,59,334341N,1180433W,33.7280733,-118.0758964,,,,,3,10,Seal Beach,12/2/96,
1702649,Surfside Beach,Beach,CA,6,Orange,59,334332N,1180457W,33.7255735,-118.0825634,,,,,5,16,Seal Beach,12/2/96,
1702650,The Wedge,Area,CA,6,Orange,59,333533N,1175256W,33.5925225,-117.8822792,,,,,0,0,Newport Beach OE S,12/2/96,
1702651,Warner Avenue Boat Launch,Locale,CA,6,Orange,59,334246N,1180341W,33.7127959,-118.0614514,,,,,2,7,Seal Beach,12/2/96,
1702652,Abalone Cove Ecological Reserve,Park,CA,6,Los Angeles,37,334430N,1182242W,33.7416838,-118.378406,,,,,7,23,Redondo Beach OE S,12/2/96,
1702653,Angels Gate Lighthouse,Locale,CA,6,Los Angeles,37,334230N,1181506W,33.7083531,-118.251737,,,,,0,0,San Pedro,12/2/96,
1702654,Angels Gate Park,Park,CA,6,Los Angeles,37,334246N,1181743W,33.7127969,-118.295349,,,,,87,285,San Pedro,12/2/96,
1702656,Cabrillo Beach,Beach,CA,6,Los Angeles,37,334234N,1181658W,33.7094638,-118.2828487,,,,,2,7,San Pedro,12/2/96,
1702657,Cabrillo Fishing Pier,Locale,CA,6,Los Angeles,37,334226N,1181630W,33.7072417,-118.2750709,,,,,0,0,San Pedro,12/2/96,
1702659,Camp Drum (historical),Military,CA,6,Los Angeles,37,334706N,1181524W,33.785,-118.2566667,,,,,9,30,Torrance,12/2/96,3/26/09
1702660,Christmas Tree Cove,Bay,CA,6,Los Angeles,37,334543N,1182507W,33.7619605,-118.4186847,,,,,0,0,Redondo Beach,12/2/96,
1702661,Friendship Park,Park,CA,6,Los Angeles,37,334356N,1181922W,33.7322404,-118.3228495,,,,,234,768,San Pedro,12/2/96,
1702662,Gaffey Pool,Reservoir,CA,6,Los Angeles,37,334252N,1181737W,33.7144391,-118.2935207,,,,,79,259,San Pedro,12/2/96,4/9/20
1702663,King Harbor Marina,Locale,CA,6,Los Angeles,37,335050N,1182348W,33.847237,-118.3967413,,,,,0,0,Redondo Beach,12/2/96,
1702665,Long Beach Marina,Locale,CA,6,Los Angeles,37,334510N,1180640W,33.7527952,-118.1111758,,,,,1,3,Los Alamitos,12/2/96,
1702667,Miramar Park,Park,CA,6,Los Angeles,37,334855N,1182324W,33.8152933,-118.390074,,,,,14,46,Redondo Beach,12/2/96,
1702668,Monstad Pier,Locale,CA,6,Los Angeles,37,335020N,1182330W,33.838904,-118.391741,,,,,2,7,Redondo Beach,12/2/96,
1702669,Palos Verdes Estates Shoreline Preserve,Park,CA,6,Los Angeles,37,334723N,1182442W,33.7897378,-118.4117405,,,,,0,0,Redondo Beach,12/2/96,
1702670,Palos Verdes Peninsula,Cape,CA,6,Los Angeles,37,334615N,1182243W,33.7708498,-118.3786841,,,,,362,1188,Redondo Beach,12/2/96,11/29/18
1702671,Pier 1,Locale,CA,6,Los Angeles,37,334517N,1181335W,33.7547406,-118.2264584,,,,,4,13,Long Beach,12/2/96,
1702672,Pier 2,Locale,CA,6,Los Angeles,37,334514N,1181342W,33.7539074,-118.2284029,,,,,1,3,Long Beach,12/2/96,
1702673,Pier 3,Locale,CA,6,Los Angeles,37,334512N,1181350W,33.7533518,-118.2306252,,,,,2,7,Long Beach,12/2/96,
1702674,Pier 4,Locale,CA,6,Los Angeles,37,334514N,1181400W,33.7539074,-118.2334031,,,,,0,0,Long Beach,12/2/96,
1702675,Pier 6,Locale,CA,6,Los Angeles,37,334507N,1181408W,33.751963,-118.2356254,,,,,3,10,Long Beach,12/2/96,
1702676,Pier 7,Locale,CA,6,Los Angeles,37,334508N,1181415W,33.7522408,-118.23757,,,,,4,13,Long Beach,12/2/96,
1702677,Pier 8A,Locale,CA,6,Los Angeles,37,334503N,1181441W,33.750852,-118.2447924,,,,,0,0,Long Beach,12/2/96,
1702678,Pier 8B,Locale,CA,6,Los Angeles,37,334502N,1181442W,33.7505743,-118.2450703,,,,,1,3,Long Beach,12/2/96,
1702679,Pier 9,Locale,CA,6,Los Angeles,37,334457N,1181431W,33.7491854,-118.2420145,,,,,1,3,Long Beach OE S,12/2/96,
1702680,Pier A,Locale,CA,6,Los Angeles,37,334613N,1181340W,33.770296,-118.2278475,,,,,0,0,Long Beach,12/2/96,
1702681,Pier B,Locale,CA,6,Los Angeles,37,334620N,1181320W,33.7722403,-118.2222918,,,,,0,0,Long Beach,12/2/96,
1702682,Pier C,Locale,CA,6,Los Angeles,37,334619N,1181256W,33.7719624,-118.2156248,,,,,2,7,Long Beach,12/2/96,
1702683,Pier D,Locale,CA,6,Los Angeles,37,334603N,1181256W,33.7675181,-118.2156248,,,,,4,13,Long Beach,12/2/96,
1702684,Pier E,Locale,CA,6,Los Angeles,37,334536N,1181245W,33.7600182,-118.212569,,,,,4,13,Long Beach,12/2/96,
1702685,Pier F,Locale,CA,6,Los Angeles,37,334453N,1181250W,33.748074,-118.2139578,,,,,5,16,Long Beach OE S,12/2/96,
1702686,Pier G,Locale,CA,6,Los Angeles,37,334455N,1181209W,33.7486294,-118.2025685,,,,,5,16,Long Beach OE S,12/2/96,
1702687,Pier H,Locale,CA,6,Los Angeles,37,334507N,1181129W,33.7519625,-118.1914569,,,,,4,13,Long Beach,12/2/96,
1702688,Pier J,Locale,CA,6,Los Angeles,37,334435N,1181124W,33.7430739,-118.1900679,,,,,5,16,Long Beach OE S,12/2/96,
1702689,Pier S,Locale,CA,6,Los Angeles,37,334556N,1181348W,33.7655739,-118.2300698,,,,,-4,-13,Long Beach,12/2/96,
1702690,Pier T,Locale,CA,6,Los Angeles,37,334522N,1181318W,33.7561295,-118.221736,,,,,6,20,Long Beach,12/2/96,
1702691,Point Fermin Lighthouse,Locale,CA,6,Los Angeles,37,334219N,1181737W,33.7052972,-118.2936824,,,,,33,108,San Pedro,12/2/96,
1702692,Point Fermin Marine Life Refuge,Park,CA,6,Los Angeles,37,334217N,1181721W,33.7047416,-118.2892378,,,,,0,0,San Pedro,12/2/96,
1702693,Point Vicente Fishing Access,Locale,CA,6,Los Angeles,37,334428N,1182424W,33.7411279,-118.4067398,,,,,2,7,Redondo Beach OE S,12/2/96,
1702694,Hermosa Beach Municipal Pier,Locale,CA,6,Los Angeles,37,335141N,1182414W,33.8614034,-118.4039639,,,,,0,0,Redondo Beach,12/2/96,
1702695,Hermosa City Beach,Park,CA,6,Los Angeles,37,335159N,1182413W,33.8664033,-118.4036862,,,,,4,13,Redondo Beach,12/2/96,
1702696,Point Vicente Lighthouse,Locale,CA,6,Los Angeles,37,334431N,1182438W,33.7419611,-118.4106288,,,,,40,131,Redondo Beach OE S,12/2/96,
1702697,Point Vicente Park,Park,CA,6,Los Angeles,37,334440N,1182418W,33.7444611,-118.4050732,,,,,105,344,Redondo Beach OE S,12/2/96,
1702698,Port of Long Beach,Harbor,CA,6,Los Angeles,37,334515N,1181259W,33.754185,-118.216458,,,,,0,0,Long Beach,12/2/96,
1702699,Port of Los Angeles,Harbor,CA,6,Los Angeles,37,334345N,1181543W,33.7291858,-118.262015,,,,,0,0,San Pedro,12/2/96,
1702700,Rat Beach,Beach,CA,6,Los Angeles,37,334813N,1182341W,33.8036267,-118.3947961,,,,,0,0,Redondo Beach,12/2/96,
1702701,Redondo Beach Municipal Pier,Locale,CA,6,Los Angeles,37,335023N,1182332W,33.8397372,-118.3922966,,,,,2,7,Redondo Beach,12/2/96,
1702702,Resort Point Cove,Bay,CA,6,Los Angeles,37,334555N,1182521W,33.7652937,-118.4225737,,,,,0,0,Redondo Beach,12/2/96,
1702703,Roessler Memorial Swimming Pool,Locale,CA,6,Los Angeles,37,334810N,1182349W,33.8027934,-118.3970183,,,,,3,10,Redondo Beach,12/2/96,
1702704,San Pedro Recreation Center,Park,CA,6,Los Angeles,37,334349N,1181858W,33.7302962,-118.3161828,,,,,171,561,San Pedro,12/2/96,
1702705,Shoreline Village,Locale,CA,6,Los Angeles,37,334537N,1181127W,33.7602958,-118.1909014,,,,,2,7,Long Beach,12/2/96,
1702706,Smugglers Cove,Bay,CA,6,Los Angeles,37,334415N,1182218W,33.7375174,-118.3717392,,,,,0,0,San Pedro,12/2/96,
1702707,Upper Beach,Beach,CA,6,Los Angeles,37,334430N,1182244W,33.7416838,-118.3789616,,,,,4,13,Redondo Beach OE S,12/2/96,
1702708,Veterans Park,Park,CA,6,Los Angeles,37,335014N,1182321W,33.8372373,-118.3892409,,,,,16,52,Redondo Beach,12/2/96,
1702709,White Point Beach,Beach,CA,6,Los Angeles,37,334253N,1181851W,33.7147411,-118.3142383,,,,,6,20,San Pedro,12/2/96,
1702710,White Point Park,Park,CA,6,Los Angeles,37,334305N,1181850W,33.7180744,-118.3139605,,,,,57,187,San Pedro,12/2/96,12/14/11
1702711,Wilder Annex Point Fermin Park,Park,CA,6,Los Angeles,37,334239N,1181806W,33.7108524,-118.301738,,,,,34,112,San Pedro,12/2/96,
1702712,East Jetty,Locale,CA,6,Orange,59,334343N,1180542W,33.728629,-118.0950639,,,,,0,0,Seal Beach,12/2/96,
1702713,San Joaquin Freshwater Marsh Reserve,Park,CA,6,Orange,59,333922N,1175113W,33.6561317,-117.8536671,,,,,3,10,Tustin,12/2/96,
1702714,West Jetty,Locale,CA,6,Orange,59,334353N,1180605W,33.7314068,-118.1014531,,,,,0,0,Seal Beach,12/2/96,
1702715,Camp Pendleton Boat Basin,Harbor,CA,6,San Diego,73,331300N,1172400W,33.2167022,-117.4000395,,,,,1,3,Oceanside,12/2/96,
1702717,Harbor Beach,Beach,CA,6,San Diego,73,331218N,1172339W,33.2050359,-117.394206,,,,,4,13,Oceanside,12/2/96,
1702718,Las Flores Marsh,Swamp,CA,6,San Diego,73,331725N,1172745W,33.2903106,-117.4625412,,,,,3,10,Las Pulgas Canyon,12/2/96,
1702719,Los Penasquitos Lagoon,Lake,CA,6,San Diego,73,325546N,1171511W,32.9294899,-117.2530921,,,,,2,7,Del Mar OE W,12/2/96,
1702720,Loma Alta Marsh,Lake,CA,6,San Diego,73,331040N,1172206W,33.177798,-117.3683182,,,,,2,7,San Luis Rey,12/2/96,8/14/20
1702721,Oceanside City Beach,Beach,CA,6,San Diego,73,331143N,1172307W,33.1953141,-117.3853169,,,,,4,13,Oceanside,12/2/96,
1702722,Oceanside Pier,Locale,CA,6,San Diego,73,331134N,1172312W,33.1928142,-117.3867058,,,,,1,3,Oceanside,12/2/96,
1702723,San Dieguito Lagoon,Lake,CA,6,San Diego,73,325814N,1171543W,32.9706001,-117.2619812,,,,,1,3,Del Mar OE W,12/2/96,
1702724,Santa Margarita Marsh,Swamp,CA,6,San Diego,73,331406N,1172451W,33.2350511,-117.4142934,,,,,3,10,Oceanside,12/2/96,8/17/20
1702726,South Oceanside Beach,Beach,CA,6,San Diego,73,331020N,1172155W,33.1722594,-117.3653165,,,,,2,7,San Luis Rey,12/2/96,
1702727,Tide Beach County Park,Park,CA,6,San Diego,73,325952N,1171634W,32.9978215,-117.2761482,,,,,17,56,Del Mar OE W,12/2/96,
1702728,Torrey Pines State Beach,Park,CA,6,San Diego,73,325610N,1171541W,32.9361564,-117.2614258,,,,,1,3,Del Mar OE W,12/2/96,4/12/10
1702750,Airport Dunes,Area,CA,6,Los Angeles,37,335649N,1182615W,33.9469567,-118.4375773,,,,,22,72,Venice,12/2/96,
1702751,Aviation Park,Park,CA,6,Los Angeles,37,335320N,1182341W,33.888903,-118.3947975,,,,,41,135,Venice,12/2/96,
1702752,Ballona Wetlands,Swamp,CA,6,Los Angeles,37,335756N,1182642W,33.9655675,-118.4450779,,,,,2,7,Venice,12/2/96,
1702753,Blanco Park,Park,CA,6,Los Angeles,37,335945N,1182332W,33.9958455,-118.3922993,,,,,11,36,Venice,12/2/96,
1702754,Burton Chace Park,Park,CA,6,Los Angeles,37,335837N,1182644W,33.9769561,-118.4456336,,,,,3,10,Venice,12/2/96,
1702755,Candy Cane Park,Park,CA,6,Los Angeles,37,335459N,1182516W,33.9164021,-118.4211875,,,,,40,131,Venice,12/2/96,
